CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7643401,682735,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7647060,691792,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7650050,682636,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7652103,698464,3200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7654895,681687,1201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7663709,698148,7500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7665675,666947,501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7667845,687455,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7669405,684385,1702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7670181,672701,8301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7671111,689884,2903
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7678789,689765,8002
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7678982,673802,8400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7678995,676315,8400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7679284,683108,8202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/2/16,7689763,681708,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7628565,709524,4102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7636783,689181,4500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7639584,689693,4500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7640298,686652,4800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7644284,686073,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7644906,681538,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7648130,693307,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7650289,686955,2402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7651164,680698,1201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/14/16,7689846,680841,9701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/14/16,7692485,679407,9702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7626982,709010,4102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7632440,670584,6702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7642319,684328,5000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7642659,681440,5600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7644276,684383,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7648398,693259,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7650041,683175,2100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7652781,664060,200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7653894,703469,7202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7655171,684660,2000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7668838,670190,502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7669222,673673,8301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7669605,687661,2903
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7679181,667536,8500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7679345,677945,8202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7679345,677945,8202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7681235,673548,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/15/16,7685892,682773,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7622851,691166,7000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7639777,686133,4800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7640033,684463,4800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7641157,684413,4900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7644834,686438,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7645929,684281,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7646929,688212,2303
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7656468,681297,1301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7666001,692510,2901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7668967,691562,2902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7669215,676485,701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7669891,667867,602
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/16/16,7678429,668832,8500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7630615,710679,4101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7639465,707147,3901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7640169,684733,4800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7640311,706982,3901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7643677,685349,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7644226,686113,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7669845,673442,8301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7671860,668912,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/17/16,7672838,668152,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7624850,709671,4200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7635253,708752,4001
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7641337,684569,4900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7642752,683524,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7643566,698575,3501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7645139,684309,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7649018,682137,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7651653,688998,2402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7656747,681226,1301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7667833,686222,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7670392,690441,2903
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7679888,687101,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7684193,676735,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7687994,683361,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7689612,682338,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7689860,681763,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/18/16,7691281,674333,9804
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7627383,671724,6801
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7640656,684270,5200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7641739,659541,6300
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7642053,686895,5000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7644282,706597,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7644418,710898,7202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7646929,688212,2303
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7648657,684664,2100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7648662,682268,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7653816,684079,2000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7654313,682485,1201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7654481,696535,3100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7659206,688314,2702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7666610,688340,2902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7668022,674181,702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7669872,693709,2903
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7670082,683521,1702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7670181,672701,8301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7673668,686316,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7686667,681689,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/19/16,7687388,682586,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/20/16,7627009,710228,4102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/20/16,7649116,688473,2303
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/20/16,7654319,674749,901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/20/16,7666133,663223,8800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/20/16,7667932,683582,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7667947,671955,702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7668220,665289,8600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7680020,679421,9201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7680537,684255,9302
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/3/16,7681957,684449,9302
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7631127,707844,4001
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7639507,699390,3902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7639859,687848,4900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7641630,683659,5200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7641851,698752,3501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7644489,682201,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7646994,692214,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7648573,696180,3301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7650000,681884,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7651864,678530,1202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7652720,697164,3200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7655162,681545,1301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7655222,708429,7300
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7667056,698059,7600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7668578,670266,502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7669226,677004,1601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7670764,682571,1702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7677020,673791,8302
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7679470,671317,8400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/4/16,7685106,691907,9502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7641823,689843,4500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7644540,698675,3501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7647655,690593,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7655406,677351,1302
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7663572,687602,2802
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7665279,688915,2902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7667520,680969,1601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7669459,688813,2902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7679701,684067,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/5/16,7686564,677854,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7625049,709131,4200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7635796,664158,6602
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7640656,684270,5200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7644488,681725,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7644617,685348,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7644733,683030,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7645396,684567,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7648417,693850,3402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7648576,662356,100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7652317,682794,2000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7659974,676519,801
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7661299,700498,7400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7668826,668694,502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7669773,661646,8902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/6/16,7670053,675349,8301
